% Model:              me_rodliteral_losses.mph
% Version:            COMSOL 5.2.1.262
% Date:               Oct 3 2017, 22:13
% Dimension:          3
% Nodes:              65331
% Expressions:        1
% Description:        Energy (Joules)
% Length unit:        mm
% x             y              z              real(f32energy(bn,es.normE,ang))-enm
2.1500          1.0000         2.5121         20.307
2.2000          1.0000         2.5121         20.517
2.2500          1.0000         2.5121         20.570
2.3000          1.0000         2.5121         20.623
2.3500          1.0000         2.5121         20.677
2.4000          1.0000         2.5121         20.736
2.4500          1.0000         2.5121         20.754
2.5000          1.0000         2.5121         20.769
2.5500          1.0000         2.5121         20.783
2.6000          1.0000         2.5121         20.777
2.6500          1.0000         2.5121         20.772
2.7000          1.0000         2.5121         20.769
2.7500          1.0000         2.5121         20.758
2.8000          1.0000         2.5121         20.690
2.8500          1.0000         2.5121         20.642
2.9000          1.0000         2.5121         20.582
2.9500          1.0000         2.5121         20.514
3.0000          1.0000         2.5121         20.429
0.0000          0.0000         2.5667         14.395
0.050000        0.0000         2.5667         14.399
0.10000         0.0000         2.5667         14.404
0.15000         0.0000         2.5667         14.426
0.20000         0.0000         2.5667         14.424
0.25000         0.0000         2.5667         14.487
0.30000         0.0000         2.5667         14.503
0.35000         0.0000         2.5667         14.544
0.40000         0.0000         2.5667         14.553
0.45000         0.0000         2.5667         14.600
0.50000         0.0000         2.5667         14.655
0.55000         0.0000         2.5667         14.710
0.60000         0.0000         2.5667         14.777
0.65000         0.0000         2.5667         14.843
0.70000         0.0000         2.5667         14.911
0.75000         0.0000         2.5667         14.984
0.80000         0.0000         2.5667         15.082
0.85000         0.0000         2.5667         15.159
0.90000         0.0000         2.5667         15.239
0.95000         0.0000         2.5667         15.326
1.0000          0.0000         2.5667         15.412
1.0500          0.0000         2.5667         15.500
1.1000          0.0000         2.5667         15.606
1.1500          0.0000         2.5667         15.692
1.2000          0.0000         2.5667         15.791
1.2500          0.0000         2.5667         15.890
1.3000          0.0000         2.5667         15.988
1.3500          0.0000         2.5667         16.099
1.4000          0.0000         2.5667         16.211
1.4500          0.0000         2.5667         16.322
1.5000          0.0000         2.5667         16.446
1.5500          0.0000         2.5667         16.492
1.6000          0.0000         2.5667         16.614
1.6500          0.0000         2.5667         16.720
1.7000          0.0000         2.5667         16.826
1.7500          0.0000         2.5667         16.929
1.8000          0.0000         2.5667         17.034
1.8500          0.0000         2.5667         17.139
1.9000          0.0000         2.5667         17.245
1.9500          0.0000         2.5667         17.315
2.0000          0.0000         2.5667         17.368
2.0500          0.0000         2.5667         17.437
2.1000          0.0000         2.5667         17.505
2.1500          0.0000         2.5667         17.581
2.2000          0.0000         2.5667         17.643
2.2500          0.0000         2.5667         17.686
2.3000          0.0000         2.5667         17.731
2.3500          0.0000         2.5667         17.776
2.4000          0.0000         2.5667         17.812
2.4500          0.0000         2.5667         17.817
2.5000          0.0000         2.5667         17.818
2.5500          0.0000         2.5667         17.826
2.6000          0.0000         2.5667         17.830
2.6500          0.0000         2.5667         17.808
2.7000          0.0000         2.5667         17.788
2.7500          0.0000         2.5667         17.768
2.8000          0.0000         2.5667         17.751
2.8500          0.0000         2.5667         17.671
2.9000          0.0000         2.5667         17.788
2.9500          0.0000         2.5667         17.714
3.0000          0.0000         2.5667         17.642
0.0000          0.050000       2.5667         14.406
0.050000        0.050000       2.5667         14.410
0.10000         0.050000       2.5667         14.415
0.15000         0.050000       2.5667         14.437
0.20000         0.050000       2.5667         14.480
0.25000         0.050000       2.5667         14.526
0.30000         0.050000       2.5667         14.488
0.35000         0.050000       2.5667         14.541
0.40000         0.050000       2.5667         14.593
0.45000         0.050000       2.5667         14.645
0.50000         0.050000       2.5667         14.697
0.55000         0.050000       2.5667         14.747
0.60000         0.050000       2.5667         14.825
0.65000         0.050000       2.5667         14.893
0.70000         0.050000       2.5667         14.965
0.75000         0.050000       2.5667         15.044
0.80000         0.050000       2.5667         15.141
0.85000         0.050000       2.5667         15.215
0.90000         0.050000       2.5667         15.297
0.95000         0.050000       2.5667         15.393
1.0000          0.050000       2.5667         15.486
1.0500          0.050000       2.5667         15.566
1.1000          0.050000       2.5667         15.663
1.1500          0.050000       2.5667         15.783
1.2000          0.050000       2.5667         15.883
1.2500          0.050000       2.5667         15.983
